test_name,risc0_proving_time_s,risc0_proving_time_ms,risc0_proof_size_kb,risc0_proof_size_bytes,risc0_peak_memory_gb,risc0_peak_memory_bytes,sp1_proving_time_s,sp1_proving_time_ms,sp1_proof_size_kb,sp1_proof_size_bytes,sp1_peak_memory_gb,sp1_peak_memory_bytes,time_speedup,time_diff_s,proof_size_ratio,proof_size_diff_kb,memory_ratio,memory_diff_gb,time_winner,proof_size_winner,memory_winner
test_worst_memory.py::test_worst_mcopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_src_dst_False-0 bytes],49.929,49929.0,218.419921875,223662.0,613.3203125,658547671040.0,260.684,260684.0,1442.6357421875,1477259.0,341.37890625,366552809472.0,0.19153074220128583,-210.75500000000002,0.15140337611752577,-1224.2158203125,1.7965969814516036,271.94140625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_mcopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_src_dst_False-100 bytes],49.04,49040.0,218.419921875,223662.0,645.6640625,693276508160.0,235.439,235439.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.2082917443584113,-186.399,0.15140337611752577,-1224.2158203125,1.2364787025538981,123.484375,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_mcopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_src_dst_False-10KiB],39.418,39418.0,218.419921875,223662.0,645.6640625,693276508160.0,197.527,197527.0,1442.6357421875,1477259.0,479.9921875,515387686912.0,0.19955752884415803,-158.10899999999998,0.15140337611752577,-1224.2158203125,1.3451553573463109,165.671875,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_mcopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_src_dst_False-1MiB],15.386,15386.0,218.419921875,223662.0,645.6640625,693276508160.0,73.284,73284.0,1442.6357421875,1477259.0,500.1484375,537030295552.0,0.20995033022214943,-57.89800000000001,0.15140337611752577,-1224.2158203125,1.2909448757400146,145.515625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_mcopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_src_dst_True-0 bytes],33.531,33531.0,218.419921875,223662.0,345.1953125,370650644480.0,166.874,166874.0,1442.6357421875,1477259.0,450.4609375,483678748672.0,0.20093603557174874,-133.343,0.15140337611752577,-1224.2158203125,0.7663157529613763,-105.265625,RISC0,RISC0,RISC0
test_worst_memory.py::test_worst_mcopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_src_dst_True-100 bytes],34.542,34542.0,218.419921875,223662.0,709.8828125,762230865920.0,167.347,167347.0,1442.6357421875,1477259.0,476.7109375,511864471552.0,0.2064094366794744,-132.805,0.15140337611752577,-1224.2158203125,1.489126337698094,233.171875,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_mcopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_src_dst_True-10KiB],29.379,29379.0,218.419921875,223662.0,250.9765625,269484032000.0,145.388,145388.0,1442.6357421875,1477259.0,310.44140625,333333921792.0,0.20207307343109474,-116.009,0.15140337611752577,-1224.2158203125,0.8084506687805921,-59.46484375,RISC0,RISC0,RISC0
test_worst_memory.py::test_worst_mcopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_src_dst_True-1MiB],15.274,15274.0,218.419921875,223662.0,713.1640625,765754081280.0,70.618,70618.0,1442.6357421875,1477259.0,373.25390625,400778330112.0,0.2162904641876009,-55.343999999999994,0.15140337611752577,-1224.2158203125,1.9106673783136061,339.91015625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_returndatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_dst_False-0 bytes],50.287,50287.0,218.419921875,223662.0,624.5703125,670627266560.0,236.199,236199.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.2129009860329637,-185.912,0.15140337611752577,-1224.2158203125,1.390855790810557,175.515625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_returndatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_dst_False-100 bytes],41.943,41943.0,218.419921875,223662.0,670.0390625,719448965120.0,206.284,206284.0,1442.6357421875,1477259.0,351.69140625,377625772032.0,0.20332648193752303,-164.341,0.15140337611752577,-1224.2158203125,1.905190319105217,318.34765625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_returndatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_dst_False-10KiB],29.195,29195.0,218.419921875,223662.0,643.3203125,690759925760.0,141.265,141265.0,1442.6357421875,1477259.0,474.8359375,509851205632.0,0.2066683184086646,-112.07,0.15140337611752577,-1224.2158203125,1.3548265025749024,168.484375,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_returndatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_dst_False-1MiB],16.025,16025.0,218.419921875,223662.0,712.6953125,765250764800.0,73.734,73734.0,1442.6357421875,1477259.0,522.6484375,561189486592.0,0.21733528629940055,-57.708999999999996,0.15140337611752577,-1224.2158203125,1.363622774630413,190.046875,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_returndatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_dst_True-0 bytes],39.763,39763.0,218.419921875,223662.0,632.5390625,679183646720.0,203.279,203279.0,1442.6357421875,1477259.0,376.06640625,403798228992.0,0.1956080067296671,-163.516,0.15140337611752577,-1224.2158203125,1.681987680865871,256.47265625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_returndatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_dst_True-100 bytes],33.199,33199.0,218.419921875,223662.0,670.0390625,719448965120.0,165.82,165820.0,1442.6357421875,1477259.0,477.1796875,512367788032.0,0.20021107224701484,-132.62099999999998,0.15140337611752577,-1224.2158203125,1.404165097660407,192.859375,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_returndatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_dst_True-10KiB],22.24,22240.0,218.419921875,223662.0,713.1640625,765754081280.0,115.914,115914.0,1442.6357421875,1477259.0,376.06640625,403798228992.0,0.19186638369825904,-93.674,0.15140337611752577,-1224.2158203125,1.8963780083720254,337.09765625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_returndatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_dst_True-1MiB],15.88,15880.0,218.419921875,223662.0,362.0703125,388770037760.0,75.228,75228.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.21109161482426758,-59.34799999999999,0.15140337611752577,-1224.2158203125,0.8062944727639659,-86.984375,RISC0,RISC0,RISC0
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-non_zero_topic-0_bytes_data-log0],16.962,16962.0,218.419921875,223662.0,668.6328125,717939015680.0,83.374,83374.0,1442.6357421875,1477259.0,450.4609375,483678748672.0,0.20344471897713917,-66.41199999999999,0.15140337611752577,-1224.2158203125,1.484330286685513,218.171875,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-non_zero_topic-0_bytes_data-log1],16.747,16747.0,218.419921875,223662.0,628.3203125,674653798400.0,81.358,81358.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.2058433098158755,-64.611,0.15140337611752577,-1224.2158203125,1.399206666782651,179.265625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-non_zero_topic-0_bytes_data-log2],15.849,15849.0,218.419921875,223662.0,669.5703125,718945648640.0,73.763,73763.0,1442.6357421875,1477259.0,476.2421875,511361155072.0,0.2148638206146713,-57.914,0.15140337611752577,-1224.2158203125,1.405944979412392,193.328125,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-non_zero_topic-0_bytes_data-log3],16.049,16049.0,218.419921875,223662.0,640.5078125,687740026880.0,72.602,72602.0,1442.6357421875,1477259.0,340.44140625,365546176512.0,0.22105451640450674,-56.553000000000004,0.15140337611752577,-1224.2158203125,1.881403967734903,300.06640625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-non_zero_topic-0_bytes_data-log4],16.048,16048.0,218.419921875,223662.0,610.5078125,655527772160.0,69.964,69964.0,1442.6357421875,1477259.0,477.6484375,512871104512.0,0.2293751071979875,-53.916,0.15140337611752577,-1224.2158203125,1.2781530610575902,132.859375,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-non_zero_topic-1_MiB_non_zero_data-log0],15.069,15069.0,218.419921875,223662.0,698.6328125,750151270400.0,73.089,73089.0,1442.6357421875,1477259.0,513.2734375,551123156992.0,0.206173295571153,-58.019999999999996,0.15140337611752577,-1224.2158203125,1.3611318284905403,185.359375,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-non_zero_topic-1_MiB_non_zero_data-log1],15.018,15018.0,218.419921875,223662.0,621.7578125,667607367680.0,71.313,71313.0,1442.6357421875,1477259.0,435.9296875,468075937792.0,0.2105927390517858,-56.295,0.15140337611752577,-1224.2158203125,1.4262800408609473,185.828125,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-non_zero_topic-1_MiB_non_zero_data-log2],14.881,14881.0,218.419921875,223662.0,678.0078125,728005345280.0,70.884,70884.0,1442.6357421875,1477259.0,392.94140625,421917622272.0,0.20993454094012753,-56.003,0.15140337611752577,-1224.2158203125,1.725467974908791,285.06640625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-non_zero_topic-1_MiB_non_zero_data-log3],15.045,15045.0,218.419921875,223662.0,718.3203125,771290562560.0,69.66,69660.0,1442.6357421875,1477259.0,341.84765625,367056125952.0,0.21597760551248923,-54.614999999999995,0.15140337611752577,-1224.2158203125,2.1012878086684266,376.47265625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-non_zero_topic-1_MiB_non_zero_data-log4],14.949,14949.0,218.419921875,223662.0,613.3203125,658547671040.0,71.646,71646.0,1442.6357421875,1477259.0,351.69140625,377625772032.0,0.20865086676157776,-56.697,0.15140337611752577,-1224.2158203125,1.743916119645019,261.62890625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-non_zero_topic-1_MiB_zeros_data-log0],15.575,15575.0,218.419921875,223662.0,594.5703125,638415011840.0,74.35,74350.0,1442.6357421875,1477259.0,435.9296875,468075937792.0,0.2094821788836584,-58.77499999999999,0.15140337611752577,-1224.2158203125,1.3639133317801395,158.640625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-non_zero_topic-1_MiB_zeros_data-log1],15.079,15079.0,218.419921875,223662.0,592.6953125,636401745920.0,69.202,69202.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.21789832663795847,-54.123,0.15140337611752577,-1224.2158203125,1.3198733450477567,143.640625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-non_zero_topic-1_MiB_zeros_data-log2],15.051,15051.0,218.419921875,223662.0,632.0703125,678680330240.0,71.461,71461.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.21061837925581786,-56.41,0.15140337611752577,-1224.2158203125,1.210445997097503,109.890625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-non_zero_topic-1_MiB_zeros_data-log3],15.061,15061.0,218.419921875,223662.0,642.8515625,690256609280.0,70.972,70972.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.21221044919123036,-55.910999999999994,0.15140337611752577,-1224.2158203125,1.4315663111745158,193.796875,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-non_zero_topic-1_MiB_zeros_data-log4],14.923,14923.0,218.419921875,223662.0,645.6640625,693276508160.0,71.185,71185.0,1442.6357421875,1477259.0,539.66015625,579455680512.0,0.20963686169839152,-56.262,0.15140337611752577,-1224.2158203125,1.196427149609491,106.00390625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-zeros_topic-0_bytes_data-log0],17.586,17586.0,218.419921875,223662.0,698.6328125,750151270400.0,83.922,83922.0,1442.6357421875,1477259.0,524.9921875,563706068992.0,0.20955172660327445,-66.336,0.15140337611752577,-1224.2158203125,1.3307489694787125,173.640625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-zeros_topic-0_bytes_data-log1],16.33,16330.0,218.419921875,223662.0,638.1640625,685223444480.0,76.373,76373.0,1442.6357421875,1477259.0,340.44140625,365546176512.0,0.21381901981066603,-60.043000000000006,0.15140337611752577,-1224.2158203125,1.874519523137471,297.72265625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-zeros_topic-0_bytes_data-log2],15.745,15745.0,218.419921875,223662.0,669.1015625,718442332160.0,70.746,70746.0,1442.6357421875,1477259.0,522.6484375,561189486592.0,0.2225567523252198,-55.001,0.15140337611752577,-1224.2158203125,1.2802134561054723,146.453125,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-zeros_topic-0_bytes_data-log3],15.65,15650.0,218.419921875,223662.0,712.2265625,764747448320.0,71.266,71266.0,1442.6357421875,1477259.0,473.4296875,508341256192.0,0.21959980916566102,-55.61600000000001,0.15140337611752577,-1224.2158203125,1.5043977623393125,238.796875,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-zeros_topic-0_bytes_data-log4],16.059,16059.0,218.419921875,223662.0,593.6328125,637408378880.0,74.208,74208.0,1442.6357421875,1477259.0,526.3984375,565216018432.0,0.21640523932729627,-58.149,0.15140337611752577,-1224.2158203125,1.1277252556434498,67.234375,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-zeros_topic-1_MiB_non_zero_data-log0],14.641,14641.0,218.419921875,223662.0,711.7578125,764244131840.0,72.73,72730.0,1442.6357421875,1477259.0,474.8359375,509851205632.0,0.20130620101746183,-58.089000000000006,0.15140337611752577,-1224.2158203125,1.4989552312476349,236.921875,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-zeros_topic-1_MiB_non_zero_data-log1],14.756,14756.0,218.419921875,223662.0,361.6015625,388266721280.0,72.914,72914.0,1442.6357421875,1477259.0,435.9296875,468075937792.0,0.20237540115752806,-58.158,0.15140337611752577,-1224.2158203125,0.8294951522428717,-74.328125,RISC0,RISC0,RISC0
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-zeros_topic-1_MiB_non_zero_data-log2],14.928,14928.0,218.419921875,223662.0,670.0390625,719448965120.0,73.722,73722.0,1442.6357421875,1477259.0,479.9921875,515387686912.0,0.20249043704728578,-58.794,0.15140337611752577,-1224.2158203125,1.3959374338775046,190.046875,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-zeros_topic-1_MiB_non_zero_data-log3],14.93,14930.0,218.419921875,223662.0,713.1640625,765754081280.0,70.0,70000.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.21328571428571427,-55.07,0.15140337611752577,-1224.2158203125,1.5881452356512813,264.109375,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-zeros_topic-1_MiB_non_zero_data-log4],15.257,15257.0,218.419921875,223662.0,522.3828125,560904273920.0,70.144,70144.0,1442.6357421875,1477259.0,476.2421875,511361155072.0,0.21750969434306566,-54.88700000000001,0.15140337611752577,-1224.2158203125,1.096884791417182,46.140625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-zeros_topic-1_MiB_zeros_data-log0],15.48,15480.0,218.419921875,223662.0,648.9453125,696799723520.0,72.391,72391.0,1442.6357421875,1477259.0,450.9296875,484182065152.0,0.21383873685955435,-56.911,0.15140337611752577,-1224.2158203125,1.4391274970113828,198.015625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-zeros_topic-1_MiB_zeros_data-log1],14.713,14713.0,218.419921875,223662.0,180.6640625,193986560000.0,72.339,72339.0,1442.6357421875,1477259.0,351.69140625,377625772032.0,0.20338959620674876,-57.626,0.15140337611752577,-1224.2158203125,0.5137005320271456,-171.02734375,RISC0,RISC0,RISC0
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-zeros_topic-1_MiB_zeros_data-log2],15.061,15061.0,218.419921875,223662.0,643.3203125,690759925760.0,70.186,70186.0,1442.6357421875,1477259.0,269.66015625,289545388032.0,0.21458695466332314,-55.12500000000001,0.15140337611752577,-1224.2158203125,2.3856706212970606,373.66015625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-zeros_topic-1_MiB_zeros_data-log3],14.511,14511.0,218.419921875,223662.0,668.6328125,717939015680.0,71.37,71370.0,1442.6357421875,1477259.0,373.25390625,400778330112.0,0.2033207229928541,-56.85900000000001,0.15140337611752577,-1224.2158203125,1.791361862003286,295.37890625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_False-zeros_topic-1_MiB_zeros_data-log4],15.039,15039.0,218.419921875,223662.0,599.2578125,643448176640.0,73.299,73299.0,1442.6357421875,1477259.0,341.84765625,367056125952.0,0.20517333115049316,-58.260000000000005,0.15140337611752577,-1224.2158203125,1.7529966976334945,257.41015625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-non_zero_topic-0_bytes_data-log0],15.345,15345.0,218.419921875,223662.0,148.3203125,159257722880.0,74.362,74362.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.20635539657351876,-59.016999999999996,0.15140337611752577,-1224.2158203125,0.28404075464923173,-373.859375,RISC0,RISC0,RISC0
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-non_zero_topic-0_bytes_data-log1],16.079,16079.0,218.419921875,223662.0,613.3203125,658547671040.0,75.042,75042.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.21426667732736335,-58.963,0.15140337611752577,-1224.2158203125,1.1745388171576474,91.140625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-non_zero_topic-0_bytes_data-log2],15.942,15942.0,218.419921875,223662.0,670.0390625,719448965120.0,73.18,73180.0,1442.6357421875,1477259.0,479.9921875,515387686912.0,0.2178464061218912,-57.23800000000001,0.15140337611752577,-1224.2158203125,1.3959374338775046,190.046875,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-non_zero_topic-0_bytes_data-log3],15.884,15884.0,218.419921875,223662.0,593.1640625,636905062400.0,72.113,72113.0,1442.6357421875,1477259.0,524.9921875,563706068992.0,0.2202654167764481,-56.229,0.15140337611752577,-1224.2158203125,1.1298531228143276,68.171875,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-non_zero_topic-0_bytes_data-log4],15.787,15787.0,218.419921875,223662.0,698.6328125,750151270400.0,72.066,72066.0,1442.6357421875,1477259.0,376.06640625,403798228992.0,0.2190630810645797,-56.279,0.15140337611752577,-1224.2158203125,1.8577378912052185,322.56640625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-non_zero_topic-1_MiB_non_zero_data-log0],14.717,14717.0,218.419921875,223662.0,713.1640625,765754081280.0,71.799,71799.0,1442.6357421875,1477259.0,341.84765625,367056125952.0,0.2049749996518057,-57.08200000000001,0.15140337611752577,-1224.2158203125,2.08620433535589,371.31640625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-non_zero_topic-1_MiB_non_zero_data-log1],14.968,14968.0,218.419921875,223662.0,666.7578125,715925749760.0,72.486,72486.0,1442.6357421875,1477259.0,376.06640625,403798228992.0,0.20649504731948237,-57.518,0.15140337611752577,-1224.2158203125,1.7729789245167389,290.69140625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-non_zero_topic-1_MiB_non_zero_data-log2],14.936,14936.0,218.419921875,223662.0,670.0390625,719448965120.0,71.664,71664.0,1442.6357421875,1477259.0,373.25390625,400778330112.0,0.20841705737887922,-56.728,0.15140337611752577,-1224.2158203125,1.795129404623612,296.78515625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-non_zero_topic-1_MiB_non_zero_data-log3],15.013,15013.0,218.419921875,223662.0,573.9453125,616269086720.0,75.68,75680.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.19837473572938688,-60.66700000000001,0.15140337611752577,-1224.2158203125,1.2781189651872857,124.890625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-non_zero_topic-1_MiB_non_zero_data-log4],14.887,14887.0,218.419921875,223662.0,677.5390625,727502028800.0,73.011,73011.0,1442.6357421875,1477259.0,477.6484375,512871104512.0,0.20390078207393408,-58.123999999999995,0.15140337611752577,-1224.2158203125,1.4184890168305009,199.890625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-non_zero_topic-1_MiB_zeros_data-log0],15.097,15097.0,218.419921875,223662.0,376.1328125,403869532160.0,72.459,72459.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.20835230958197049,-57.362,0.15140337611752577,-1224.2158203125,0.7203129909184758,-146.046875,RISC0,RISC0,RISC0
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-non_zero_topic-1_MiB_zeros_data-log1],15.325,15325.0,218.419921875,223662.0,208.3203125,223682232320.0,72.623,72623.0,1442.6357421875,1477259.0,435.9296875,468075937792.0,0.21102130179144346,-57.298,0.15140337611752577,-1224.2158203125,0.4778759475976272,-227.609375,RISC0,RISC0,RISC0
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-non_zero_topic-1_MiB_zeros_data-log2],15.211,15211.0,218.419921875,223662.0,361.6015625,388266721280.0,74.965,74965.0,1442.6357421875,1477259.0,437.3359375,469585887232.0,0.20290802374441405,-59.754000000000005,0.15140337611752577,-1224.2158203125,0.8268279176119616,-75.734375,RISC0,RISC0,RISC0
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-non_zero_topic-1_MiB_zeros_data-log3],15.119,15119.0,218.419921875,223662.0,698.6328125,750151270400.0,69.828,69828.0,1442.6357421875,1477259.0,450.9296875,484182065152.0,0.21651772927765364,-54.709,0.15140337611752577,-1224.2158203125,1.5493165162251599,247.703125,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-non_zero_topic-1_MiB_zeros_data-log4],15.03,15030.0,218.419921875,223662.0,362.0703125,388770037760.0,69.235,69235.0,1442.6357421875,1477259.0,392.94140625,421917622272.0,0.21708673358850292,-54.205,0.15140337611752577,-1224.2158203125,0.9214358852007595,-30.87109375,RISC0,RISC0,RISC0
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-zeros_topic-0_bytes_data-log0],16.088,16088.0,218.419921875,223662.0,698.6328125,750151270400.0,74.505,74505.0,1442.6357421875,1477259.0,450.9296875,484182065152.0,0.21593181665660025,-58.416999999999994,0.15140337611752577,-1224.2158203125,1.5493165162251599,247.703125,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-zeros_topic-0_bytes_data-log1],16.135,16135.0,218.419921875,223662.0,613.3203125,658547671040.0,73.114,73114.0,1442.6357421875,1477259.0,376.06640625,403798228992.0,0.22068276937385453,-56.979,0.15140337611752577,-1224.2158203125,1.6308830097742877,237.25390625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-zeros_topic-0_bytes_data-log2],15.992,15992.0,218.419921875,223662.0,698.6328125,750151270400.0,74.956,74956.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.21335183307540423,-58.964,0.15140337611752577,-1224.2158203125,1.3379164858839898,176.453125,RISC0,RISC0,SP1
